objectid,name,problems,district,group_d,status_num,status_detail,detail,remark,สพน,สคน,กรบ,กรท,เขต,x,y
658,453.ซอยร่มเกล้า 23 (ซอยเทพศิรินทร์),น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,5,แก้ไขแล้วเสร็จ,น้ำล้นตลิ่งจากคลอง ไม่มีท่อระบายน้ำ,ดำเนินการแล้วเสร็จ งบปี 25xx,,,,,,100.7535,13.74501
659,454.ซอยร่มเกล้า 25 (ซอยวัดบำรุงรื่น),น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,3,อยู่ระหว่างดำเนินการแก้ไข,น้ำล้นตลิ่งจากคลอง ไม่มีท่อระบายน้ำ,อยู่ระหว่างจัดทำรูปแบบรายการในการก่อสร้างปี 2568,,,,,,100.7531,13.74337
660,455.โรงเรียนประสานสามัคคี,น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,5,แก้ไขแล้วเสร็จ,น้ำล้นจากป่าหญ้าและคลอง ไม่มีท่อระบายน้ำ,,,,,,,100.8372,13.7318
661,456.ซอยลาดกระบัง 34/6 (หมู่บ้านลาดกระบังการ์เด้นโฮม) เอกชน,น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,3,อยู่ระหว่างดำเนินการแก้ไข,น้ำล้นตลิ่งจากคลอง เขตสนับสนุนเครื่องสูบน้ำจำนวน 1 เครื่อง,,,,,,,100.7506,13.72176
662,457.ซอยลาดกระบัง 52 (ซอยจินดา) แยกซอยย่อย,น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,3,อยู่ระหว่างดำเนินการแก้ไข,น้ำล้นตลิ่งจากคลอง สนับสนุนเครื่องสูบน้ำ จำนวน 1 เครื่อง,,,,,,,100.7838,13.72023
663,458.ซอยลาดกระบัง 22,น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,3,อยู่ระหว่างดำเนินการแก้ไข,น้ำล้นตลิ่งจากคลอง ซอยดังกล่าวต้ำกว่าถนนลาดกระบัง,,,,,,,100.7307,13.71889
664,459.ซอยฉลองกรุง 54,น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,5,แก้ไขแล้วเสร็จ,น้ำล้นจากคลอง ไม่มีท่อระบายน้ำ,,,,,,,100.8202,13.76011
665,46.หมู่บ้านรางไผ่ ถนนบางบอน 3 ซอย 8,น้ำฝน สนข.,บางบอน,กรุงธนใต้,3,อยู่ระหว่างดำเนินการแก้ไข,ผิวจราจรมีระดับต่ำ ถนนบางส่วนไม่มีท่อระบายน้ำ ท่อระบายน้ำเดิมมีขนาดเล็ก พื้นที่บางส่วนเป็นที่ส่วนบุคคล,,,,,,,100.3867,13.65954
666,460.ถนนหลวงแพ่ง (ตลอดทั้งสาย),น้ำฝน สนข.,ลาดกระบัง,กรุงเทพตะวันออก,3,อยู่ระหว่างดำเนินการแก้ไข,"ถนนอยู่ในพื้นที่ลุ่มต่ำ ลักษณะพื้นที่เป็นแอ่งกระทะ น้ำท่วมขัง 10-80 ซม. ยาว 3,205 ม. (สนย. ปรับปรุงถนน / ท่อระบายน้ำ และ สนน.ปรับปรุงระบบระบายน้ำ ลำรางสำเภาทะลาย)",,,,,,,100.8163,13.71238
667,461.คลองน้ำแก้ว จากคลองพญาเวิกถึงคลองลาดพร้าว,น้ำฝน สนข.,จตุจักร,กรุงเทพเหนือ,3,อยู่ระหว่างดำเนินการแก้ไข,มีประสิทธิภาพการระบายน้ำไม่เต็มประสิทธิภาพ เนื่องจากมีการปรับปรุงเขื่อนและขยายเขตคลอง,สนน.,,,,,,100.567,13.79666
668,462.ซอยชานเมือง,น้ำฝน สนข.,ดินแดง,กรุงเทพกลาง,3,อยู่ระหว่างดำเนินการแก้ไข,น้ำท่วมขังในพื้นที่,,,,,,,100.5658,13.77089
669,463.ซอย รามคำแหง 43/1,น้ำฝน สนข.,วังทองหลาง,กรุงเทพกลาง,3,อยู่ระหว่างดำเนินการแก้ไข,สภาพซอยมีพื้นที่ต่ำ,2568,,,,,,100.6158,13.76394
670,464.ถนน อินทราภรณ์,น้ำฝน สนข.,วังทองหลาง,กรุงเทพกลาง,3,อยู่ระหว่างดำเนินการแก้ไข,สภาพซอยมีพื้นที่ต่ำ,2569,,,,,,100.6113,13.77437
671,465.ซอย รามคำแหง 21,น้ำฝน สนข.,วังทองหลาง,กรุงเทพกลาง,3,อยู่ระหว่างดำเนินการแก้ไข,สภาพซอยมีพื้นที่ต่ำ,2568,,,,,,100.6058,13.75905
672,466.ซอย ลาดพร้าว 87 แยก 12,น้ำฝน สนข.,วังทองหลาง,กรุงเทพกลาง,3,อยู่ระหว่างดำเนินการแก้ไข,สภาพซอยพื้นที่ต่ำ,2569,,,,,,100.6196,13.79378
